timestamp,open,high,low,close,volume
2026-05-05T01:00:00Z,42.049,42.229,42.006,42.175,121426.66
2026-05-05T02:00:00Z,42.168,42.358,42.028,42.125,104768.14
2026-05-05T03:00:00Z,42.126,42.498,41.975,42.479,113924.45
2026-05-05T04:00:00Z,42.479,42.64,42.294,42.553,112355.97
2026-05-05T05:00:00Z,42.552,42.959,42.413,42.84,236069.54
2026-05-05T06:00:00Z,42.84,43.212,42.643,43.212,320347.87
2026-05-05T07:00:00Z,43.212,43.279,43.088,43.231,215792.89
2026-05-05T08:00:00Z,43.231,43.27,42.812,43.161,255658.06
2026-05-05T09:00:00Z,43.162,43.231,42.734,43.012,251694.32
2026-05-05T10:00:00Z,43.013,43.773,42.854,43.734,444319.85
2026-05-05T11:00:00Z,43.743,43.881,43.575,43.841,295598.01
2026-05-05T12:00:00Z,43.845,44.053,43.65,43.751,313579.8
2026-05-05T13:00:00Z,43.746,43.965,43.58,43.667,281096.54
2026-05-05T14:00:00Z,43.668,43.9,43.569,43.881,208748.23
2026-05-05T15:00:00Z,43.882,44.179,43.818,44.036,326257.54
2026-05-05T16:00:00Z,44.037,44.248,43.718,43.926,338958.56
2026-05-05T17:00:00Z,43.927,44.442,43.902,44.296,441557.95
2026-05-05T18:00:00Z,44.3,44.5,44.276,44.352,243715.05
2026-05-05T19:00:00Z,44.357,44.39,43.949,44.042,269233.43
2026-05-05T20:00:00Z,44.043,44.5,44.041,44.387,224049.63
2026-05-05T21:00:00Z,44.387,44.633,44.108,44.251,437646.71
2026-05-05T22:00:00Z,44.251,44.515,44.04,44.21,172668.28
2026-05-05T23:00:00Z,44.21,44.245,43.585,43.707,296894.76
2026-05-06T00:00:00Z,43.707,43.896,43.644,43.74,156798.47
2026-05-06T01:00:00Z,43.741,44.0,43.697,43.997,204119.81
2026-05-06T02:00:00Z,43.999,44.0,43.57,43.965,248254.58
2026-05-06T03:00:00Z,43.965,44.206,43.903,44.162,112503.4
2026-05-06T04:00:00Z,44.164,44.201,43.803,43.944,144999.46
2026-05-06T05:00:00Z,43.95,44.124,43.911,44.018,81966.31
2026-05-06T06:00:00Z,44.01,44.328,43.9,44.194,137733.56
2026-05-06T07:00:00Z,44.205,44.429,44.137,44.392,247102.03
2026-05-06T08:00:00Z,44.395,44.655,44.226,44.329,220178.73
2026-05-06T09:00:00Z,44.33,44.33,43.706,44.054,311500.8
2026-05-06T10:00:00Z,44.055,44.5,44.036,44.482,218058.77
2026-05-06T11:00:00Z,44.469,44.667,44.412,44.667,231883.81
2026-05-06T12:00:00Z,44.667,44.758,44.195,44.345,254093.99
2026-05-06T13:00:00Z,44.345,44.375,43.8,43.862,389285.37
2026-05-06T14:00:00Z,43.861,43.869,43.447,43.657,323372.75
2026-05-06T15:00:00Z,43.654,43.66,43.122,43.543,579841.08
2026-05-06T16:00:00Z,43.534,43.743,43.285,43.324,291124.84
2026-05-06T17:00:00Z,43.319,43.421,42.944,42.961,417797.91
2026-05-06T18:00:00Z,42.961,43.192,42.899,43.116,152147.92
2026-05-06T19:00:00Z,43.113,43.364,43.112,43.264,159687.13
2026-05-06T20:00:00Z,43.264,43.421,43.043,43.169,147036.79
2026-05-06T21:00:00Z,43.169,43.425,43.012,43.243,127553.92
2026-05-06T22:00:00Z,43.243,43.318,42.986,43.02,140889.4
2026-05-06T23:00:00Z,43.02,43.151,42.956,43.125,86393.51
2026-05-07T00:00:00Z,43.126,43.186,42.798,42.899,175812.0
2026-05-07T01:00:00Z,42.891,43.006,42.61,42.678,250167.83
2026-05-07T02:00:00Z,42.676,42.73,42.558,42.578,150812.64
2026-05-07T03:00:00Z,42.573,42.575,42.31,42.31,243662.81
2026-05-07T04:00:00Z,42.319,42.7,42.287,42.7,167333.78
2026-05-07T05:00:00Z,42.699,42.967,42.686,42.964,196629.51
2026-05-07T06:00:00Z,42.964,43.182,42.811,43.129,216970.27
2026-05-07T07:00:00Z,43.129,43.356,42.884,43.342,226929.11
2026-05-07T08:00:00Z,43.342,43.556,42.795,42.859,319578.27
2026-05-07T09:00:00Z,42.869,42.953,42.7,42.798,101001.02
2026-05-07T10:00:00Z,42.798,42.849,42.447,42.697,160388.48
2026-05-07T11:00:00Z,42.693,42.926,42.693,42.758,57578.64
2026-05-07T12:00:00Z,42.756,43.35,42.734,43.115,199785.89
2026-05-07T13:00:00Z,43.111,43.127,42.402,42.532,276104.87
2026-05-07T14:00:00Z,42.531,42.575,42.069,42.294,361446.62
2026-05-07T15:00:00Z,42.293,42.45,42.06,42.11,214414.56
2026-05-07T16:00:00Z,42.102,42.283,41.857,42.023,339640.2
2026-05-07T17:00:00Z,42.047,42.414,42.023,42.382,138052.05
2026-05-07T18:00:00Z,42.378,42.551,42.166,42.29,141506.97
2026-05-07T19:00:00Z,42.29,42.313,42.093,42.313,88131.53
2026-05-07T20:00:00Z,42.313,42.546,42.297,42.513,104583.66
2026-05-07T21:00:00Z,42.513,42.625,42.242,42.532,180304.18
2026-05-07T22:00:00Z,42.531,42.68,42.37,42.507,78148.42
2026-05-07T23:00:00Z,42.511,42.604,42.428,42.519,53228.09
2026-05-08T00:00:00Z,42.526,42.77,42.526,42.573,114968.53
2026-05-08T01:00:00Z,42.58,42.715,42.382,42.443,358144.33
2026-05-08T02:00:00Z,42.443,42.452,42.146,42.43,109013.8
2026-05-08T03:00:00Z,42.43,42.432,42.159,42.246,111753.47
2026-05-08T04:00:00Z,42.247,42.381,42.041,42.105,85812.05
2026-05-08T05:00:00Z,42.105,42.414,42.067,42.307,68972.26
2026-05-08T06:00:00Z,42.306,42.395,42.233,42.296,63468.85
2026-05-08T07:00:00Z,42.288,42.734,42.18,42.734,115426.24
2026-05-08T08:00:00Z,42.733,42.955,42.463,42.628,151706.38
2026-05-08T09:00:00Z,42.627,42.834,42.54,42.653,85100.59
2026-05-08T10:00:00Z,42.643,42.712,42.443,42.52,79279.75
2026-05-08T11:00:00Z,42.523,42.559,42.347,42.513,93856.57
2026-05-08T12:00:00Z,42.513,42.741,42.46,42.472,98101.41
2026-05-08T13:00:00Z,42.468,42.583,42.127,42.394,122820.92
2026-05-08T14:00:00Z,42.393,43.106,42.334,42.787,539772.49
2026-05-08T15:00:00Z,42.779,43.134,42.37,43.117,535112.78
2026-05-08T16:00:00Z,43.121,43.144,42.698,42.782,302304.22
2026-05-08T17:00:00Z,42.781,43.106,42.737,42.899,119006.09
2026-05-08T18:00:00Z,42.899,43.5,42.899,43.36,303127.36
2026-05-08T19:00:00Z,43.357,43.432,43.018,43.104,246176.48
2026-05-08T20:00:00Z,43.105,43.255,43.025,43.106,76110.4
2026-05-08T21:00:00Z,43.105,43.333,43.09,43.201,81195.15
2026-05-08T22:00:00Z,43.201,43.4,43.2,43.278,65075.49
2026-05-08T23:00:00Z,43.276,43.318,43.05,43.266,62972.18
2026-05-09T00:00:00Z,43.266,43.437,43.213,43.281,130597.14
2026-05-09T01:00:00Z,43.28,44.055,43.28,43.936,393642.55
2026-05-09T02:00:00Z,43.944,43.998,43.799,43.912,82554.77
2026-05-09T03:00:00Z,43.907,44.12,43.789,44.076,109641.83
2026-05-09T04:00:00Z,44.077,44.415,43.858,43.898,223875.58
2026-05-09T05:00:00Z,43.904,44.244,43.877,44.2,84438.0
2026-05-09T06:00:00Z,44.206,44.364,43.933,43.994,157640.12
2026-05-09T07:00:00Z,44.003,44.02,43.8,43.816,76475.55
2026-05-09T08:00:00Z,43.816,43.999,43.8,43.809,61192.01
2026-05-09T09:00:00Z,43.81,44.263,43.5,43.603,356811.46
2026-05-09T10:00:00Z,43.604,43.723,43.25,43.576,210752.51
2026-05-09T11:00:00Z,43.58,43.796,43.568,43.745,88746.04
2026-05-09T12:00:00Z,43.75,44.0,43.701,43.755,125409.7
2026-05-09T13:00:00Z,43.76,43.856,43.5,43.578,177860.87
2026-05-09T14:00:00Z,43.579,43.599,43.069,43.125,356429.38
2026-05-09T15:00:00Z,43.125,43.281,42.929,43.071,258536.93
2026-05-09T16:00:00Z,43.088,43.309,42.919,42.938,178083.56
2026-05-09T17:00:00Z,42.942,43.234,42.922,42.971,234615.01
2026-05-09T18:00:00Z,42.968,43.132,42.915,43.001,95041.32
2026-05-09T19:00:00Z,43.0,43.151,42.881,43.099,116535.6
2026-05-09T20:00:00Z,43.099,43.168,42.85,42.889,127806.62
2026-05-09T21:00:00Z,42.899,43.08,42.881,42.999,82307.4
2026-05-09T22:00:00Z,43.005,43.047,42.895,43.015,69346.23
2026-05-09T23:00:00Z,43.014,43.058,42.832,42.911,66735.87
2026-05-10T00:00:00Z,42.911,42.94,42.624,42.67,232071.79
2026-05-10T01:00:00Z,42.669,42.697,42.383,42.599,219603.75
2026-05-10T02:00:00Z,42.6,42.811,42.541,42.635,124227.88
2026-05-10T03:00:00Z,42.635,42.97,42.585,42.839,192950.49
2026-05-10T04:00:00Z,42.84,43.012,42.801,42.888,96815.84
2026-05-10T05:00:00Z,42.888,43.02,42.789,42.962,34139.6
2026-05-10T06:00:00Z,42.966,43.083,42.907,43.03,52022.63
2026-05-10T07:00:00Z,43.033,43.182,42.936,43.049,57798.42
2026-05-10T08:00:00Z,43.05,43.154,42.883,43.094,67008.74
2026-05-10T09:00:00Z,43.095,43.158,42.842,42.906,58534.65
2026-05-10T10:00:00Z,42.906,42.91,42.714,42.894,62638.71
2026-05-10T11:00:00Z,42.896,42.912,42.696,42.819,37837.04
2026-05-10T12:00:00Z,42.819,42.837,42.526,42.691,91142.48
2026-05-10T13:00:00Z,42.691,43.011,42.658,42.917,58201.25
2026-05-10T14:00:00Z,42.917,43.079,42.812,42.884,50521.98
2026-05-10T15:00:00Z,42.885,43.291,42.88,43.233,143714.92
2026-05-10T16:00:00Z,43.234,43.374,43.102,43.181,127751.18
2026-05-10T17:00:00Z,43.182,43.68,43.108,43.651,214796.82
2026-05-10T18:00:00Z,43.661,43.697,43.296,43.395,142986.73
2026-05-10T19:00:00Z,43.394,43.65,43.263,43.451,111493.15
2026-05-10T20:00:00Z,43.454,43.7,42.24,42.471,602317.59
2026-05-10T21:00:00Z,42.451,42.623,42.144,42.174,395655.19
2026-05-10T22:00:00Z,42.172,42.894,42.116,42.888,301517.53
2026-05-10T23:00:00Z,42.888,43.177,42.744,43.009,319129.98
2026-05-11T00:00:00Z,43.015,43.151,42.4,42.569,280289.26
2026-05-11T01:00:00Z,42.569,42.857,42.459,42.561,128132.17
2026-05-11T02:00:00Z,42.563,42.601,42.198,42.32,202229.88
2026-05-11T03:00:00Z,42.31,42.369,41.951,42.218,339266.54
2026-05-11T04:00:00Z,42.213,42.213,41.953,42.041,157990.12
2026-05-11T05:00:00Z,42.042,42.258,41.977,42.035,145934.42
2026-05-11T06:00:00Z,42.033,42.193,41.877,41.881,262828.45
2026-05-11T07:00:00Z,41.881,41.907,41.713,41.85,180032.09
2026-05-11T08:00:00Z,41.851,41.98,41.736,41.771,70311.75
2026-05-11T09:00:00Z,41.765,41.972,41.742,41.874,93515.4
2026-05-11T10:00:00Z,41.872,42.1,41.447,41.503,272770.84
2026-05-11T11:00:00Z,41.492,41.64,41.273,41.435,199161.34
2026-05-11T12:00:00Z,41.434,41.515,41.223,41.3,301529.62
2026-05-11T13:00:00Z,41.3,41.529,41.113,41.14,495083.75
2026-05-11T14:00:00Z,41.143,41.346,40.825,41.044,538761.23
2026-05-11T15:00:00Z,41.039,41.672,40.989,41.671,456400.73
2026-05-11T16:00:00Z,41.672,41.917,41.521,41.808,379757.75
2026-05-11T17:00:00Z,41.812,42.013,41.632,41.765,327240.72
2026-05-11T18:00:00Z,41.764,42.153,41.712,42.082,195014.06
2026-05-11T19:00:00Z,42.082,42.22,41.937,42.176,167988.95
2026-05-11T20:00:00Z,42.17,42.21,41.907,41.979,110870.15
2026-05-11T21:00:00Z,41.987,42.081,41.791,41.809,88758.96
2026-05-11T22:00:00Z,41.808,42.011,41.807,41.943,68316.12
2026-05-11T23:00:00Z,41.943,42.043,41.812,41.996,88901.89
2026-05-12T00:00:00Z,41.999,42.05,41.547,41.556,213154.18
2026-05-12T01:00:00Z,41.557,41.67,41.106,41.354,287185.23
2026-05-12T02:00:00Z,41.349,41.454,41.213,41.229,140230.09
2026-05-12T03:00:00Z,41.228,41.243,40.86,40.981,192333.61
2026-05-12T04:00:00Z,40.981,41.131,40.813,41.091,201561.53
2026-05-12T05:00:00Z,41.085,41.321,41.085,41.271,85814.83
2026-05-12T06:00:00Z,41.27,41.352,41.119,41.129,43184.26
2026-05-12T07:00:00Z,41.132,41.35,41.056,41.291,63039.84
2026-05-12T08:00:00Z,41.292,41.397,41.249,41.249,142722.21
2026-05-12T09:00:00Z,41.25,41.281,41.057,41.151,97984.21
2026-05-12T10:00:00Z,41.151,41.151,40.833,40.925,259115.84
2026-05-12T11:00:00Z,40.928,41.031,40.618,41.03,392035.76
2026-05-12T12:00:00Z,41.03,41.135,40.635,40.867,319565.8
2026-05-12T13:00:00Z,40.868,40.957,40.654,40.673,194694.51
2026-05-12T14:00:00Z,40.689,40.821,40.136,40.29,817729.97
2026-05-12T15:00:00Z,40.29,40.498,40.053,40.284,359274.76
2026-05-12T16:00:00Z,40.287,40.397,39.79,39.853,455979.58
2026-05-12T17:00:00Z,39.855,40.299,39.78,40.122,398243.45
2026-05-12T18:00:00Z,40.123,40.393,40.108,40.213,125807.22
2026-05-12T19:00:00Z,40.213,40.48,40.213,40.425,115018.23
2026-05-12T20:00:00Z,40.426,40.489,40.254,40.305,103856.12
2026-05-12T21:00:00Z,40.306,40.383,40.264,40.372,48870.38
2026-05-12T22:00:00Z,40.372,40.572,40.372,40.435,65060.9
2026-05-12T23:00:00Z,40.435,40.578,40.113,40.256,106928.5
2026-05-13T00:00:00Z,40.254,40.35,40.044,40.318,118507.07
2026-05-13T01:00:00Z,40.317,40.706,40.232,40.459,232008.61
2026-05-13T02:00:00Z,40.459,40.603,40.429,40.466,56036.39
2026-05-13T03:00:00Z,40.466,40.557,40.41,40.444,32563.72
2026-05-13T04:00:00Z,40.444,40.454,40.232,40.254,81530.92
2026-05-13T05:00:00Z,40.259,40.27,39.85,39.895,239783.18
2026-05-13T06:00:00Z,39.899,40.224,39.85,40.186,172453.13
2026-05-13T07:00:00Z,40.185,40.428,39.995,40.161,155798.91
2026-05-13T08:00:00Z,40.161,40.19,40.009,40.101,87948.31
2026-05-13T09:00:00Z,40.103,40.201,39.895,39.919,137195.23
2026-05-13T10:00:00Z,39.919,39.955,39.43,39.497,496774.03
2026-05-13T11:00:00Z,39.497,39.61,39.24,39.24,280690.43
2026-05-13T12:00:00Z,39.241,39.36,39.03,39.226,684584.0
2026-05-13T13:00:00Z,39.226,39.571,39.02,39.347,406744.7
2026-05-13T14:00:00Z,39.345,39.431,39.045,39.072,349648.53
2026-05-13T15:00:00Z,39.071,39.131,38.857,38.868,510181.48
2026-05-13T16:00:00Z,38.867,39.279,38.86,39.186,238043.13
2026-05-13T17:00:00Z,39.189,39.261,39.104,39.181,89521.45
2026-05-13T18:00:00Z,39.191,39.36,39.161,39.188,113234.6
2026-05-13T19:00:00Z,39.188,39.226,39.034,39.102,90429.36
2026-05-13T20:00:00Z,39.102,39.246,39.049,39.055,79708.09
2026-05-13T21:00:00Z,39.053,39.061,38.729,38.746,330054.5
2026-05-13T22:00:00Z,38.748,39.083,38.717,38.936,126981.25
2026-05-13T23:00:00Z,38.936,39.019,38.817,38.818,97040.72
2026-05-14T00:00:00Z,38.817,38.887,38.72,38.801,152249.0
2026-05-14T01:00:00Z,38.795,39.063,38.79,38.928,110201.86
2026-05-14T02:00:00Z,38.932,38.965,38.7,38.704,87487.46
2026-05-14T03:00:00Z,38.704,38.738,38.164,38.326,752597.03
2026-05-14T04:00:00Z,38.328,38.666,38.302,38.626,163731.35
2026-05-14T05:00:00Z,38.621,39.296,38.462,39.174,287739.23
2026-05-14T06:00:00Z,39.173,39.308,39.081,39.098,77254.57
2026-05-14T07:00:00Z,39.088,39.201,38.91,39.009,86269.76
2026-05-14T08:00:00Z,39.01,39.157,38.874,38.969,108447.97
2026-05-14T09:00:00Z,38.968,39.143,38.884,39.116,152537.85
2026-05-14T10:00:00Z,39.116,39.155,38.912,39.068,75396.76
2026-05-14T11:00:00Z,39.062,39.087,38.902,38.902,67752.96
2026-05-14T12:00:00Z,38.901,40.68,38.887,40.152,2378903.1800000002
2026-05-14T13:00:00Z,40.152,41.4,40.007,41.084,1992803.54
2026-05-14T14:00:00Z,41.084,42.126,40.921,41.972,1512822.8700000001
2026-05-14T15:00:00Z,41.973,42.837,41.972,42.632,1192686.6899999999
2026-05-14T16:00:00Z,42.639,43.528,42.32,43.512,1513414.01
2026-05-14T17:00:00Z,43.511,44.098,43.256,43.784,1330295.0
2026-05-14T18:00:00Z,43.777,44.535,43.633,44.525,953968.37
2026-05-14T19:00:00Z,44.534,44.76,44.191,44.653,745758.26
2026-05-14T20:00:00Z,44.653,44.679,43.6,44.156,1128944.28
2026-05-14T21:00:00Z,44.154,44.32,43.613,43.816,496964.27
2026-05-14T22:00:00Z,43.816,44.34,43.804,44.161,316204.85
2026-05-14T23:00:00Z,44.161,44.588,43.981,44.134,316491.05
2026-05-15T00:00:00Z,44.137,45.36,44.137,45.171,738919.26
2026-05-15T01:00:00Z,45.171,46.721,45.083,46.181,2227864.8900000001
2026-05-15T02:00:00Z,46.166,46.631,45.383,46.462,1202676.4099999999
2026-05-15T03:00:00Z,46.462,47.06,46.211,46.706,818827.96
2026-05-15T04:00:00Z,46.706,46.993,46.112,46.192,702528.34
2026-05-15T05:00:00Z,46.198,46.435,45.133,45.422,1024599.34
2026-05-15T06:00:00Z,45.422,45.984,45.309,45.873,513108.88
2026-05-15T07:00:00Z,45.882,46.829,45.831,46.687,568086.47
2026-05-15T08:00:00Z,46.687,46.703,45.458,45.629,592759.54
2026-05-15T09:00:00Z,45.63,45.729,45.209,45.591,369772.9
2026-05-15T10:00:00Z,45.602,45.67,45.166,45.599,276037.24
2026-05-15T11:00:00Z,45.599,45.96,44.969,45.69,379679.8
2026-05-15T12:00:00Z,45.688,45.781,43.0,43.493,2718972.3399999999
2026-05-15T13:00:00Z,43.504,43.729,42.8,43.415,2351989.3500000001
2026-05-15T14:00:00Z,43.438,44.249,43.3,43.736,1578236.5900000001
2026-05-15T15:00:00Z,43.736,44.312,43.551,44.104,592574.13
2026-05-15T16:00:00Z,44.102,44.219,43.644,44.011,458003.33
2026-05-15T17:00:00Z,44.011,45.088,43.998,44.475,997777.87
2026-05-15T18:00:00Z,44.463,44.64,44.119,44.581,371605.72
2026-05-15T19:00:00Z,44.583,44.983,44.388,44.575,448426.62
2026-05-15T20:00:00Z,44.576,44.95,44.112,44.168,468809.41
2026-05-15T21:00:00Z,44.169,44.305,43.824,43.843,280833.34
2026-05-15T22:00:00Z,43.843,44.188,43.806,44.072,137756.84
2026-05-15T23:00:00Z,44.071,44.309,44.016,44.155,151679.97
2026-05-16T00:00:00Z,44.156,44.481,43.878,43.913,156727.17
2026-05-16T01:00:00Z,43.913,44.15,43.14,43.555,515978.95
2026-05-16T02:00:00Z,43.555,43.657,43.02,43.321,243792.35
2026-05-16T03:00:00Z,43.321,43.406,43.01,43.204,157650.45
2026-05-16T04:00:00Z,43.204,43.211,42.546,42.678,449699.77
2026-05-16T05:00:00Z,42.671,42.835,42.44,42.575,264153.27
2026-05-16T06:00:00Z,42.576,42.667,41.357,41.537,1008546.8
2026-05-16T07:00:00Z,41.537,42.159,41.289,41.981,776540.1899999999
2026-05-16T08:00:00Z,41.982,42.099,41.556,41.677,318429.17
2026-05-16T09:00:00Z,41.671,41.736,40.93,40.93,807096.35
2026-05-16T10:00:00Z,40.945,41.154,40.369,40.788,969800.16
2026-05-16T11:00:00Z,40.788,41.125,40.599,40.827,279874.08
2026-05-16T12:00:00Z,40.829,41.333,40.776,41.245,265322.68
2026-05-16T13:00:00Z,41.238,41.252,40.694,40.993,286046.77
2026-05-16T14:00:00Z,40.994,41.307,40.816,41.05,232297.95
2026-05-16T15:00:00Z,41.051,41.118,40.747,40.89,150671.68
2026-05-16T16:00:00Z,40.876,41.105,40.589,40.836,232839.85
2026-05-16T17:00:00Z,40.841,41.214,40.65,40.917,256114.0
2026-05-16T18:00:00Z,40.916,41.5,40.86,41.483,436017.88
2026-05-16T19:00:00Z,41.483,41.846,41.42,41.664,510033.53
2026-05-16T20:00:00Z,41.664,41.95,41.653,41.898,280698.94
2026-05-16T21:00:00Z,41.899,41.998,41.685,41.907,221945.43
2026-05-16T22:00:00Z,41.907,42.063,41.764,41.849,163901.75
2026-05-16T23:00:00Z,41.854,41.945,41.753,41.82,107963.02
2026-05-17T00:00:00Z,41.82,42.222,41.673,41.797,283076.89
2026-05-17T01:00:00Z,41.804,41.861,41.35,41.442,293048.42
